id,title,genres,overview,sentiment,director,cast,movieId
15158,Phantasm II,"['Action', 'Horror', 'Science Fiction', 'Thriller']","Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does.",0.765,Don Coscarelli,"['James Le Gros', 'Reggie Bannister', 'Angus Scrimm']",3837
44634,Woman Thou Art Loosed,['Drama'],"An adaptation of Bishop T.D. Jakes' self-help novel, chronciling a woman's struggle to come to terms with her legacy of abuse, addiction and poverty.",-0.8176,Michael Schultz,"['Kimberly Elise', 'Loretta Devine', 'Debbi Morgan']",32342
30309,Real Women Have Curves,"['Comedy', 'Drama']","There's more to Ana Garcia than meets the eye. Should she leave home, go to college and experience life? Or stay home, get married, and keep working in her sister’s struggling garment factory? It may seem like an east decision, but for 18 year-old Ana, every choice she makes this summer will change her life. At home, she is bound to a mother who wants her to become someone she's not. But at school, she's encouraged by a teacher who sees her potential and adored by a boyfriend who loves her for who she is. Right now, Ana may be making clothes for less shapely women. But she's about to discover that real women take chances, have flaws, embrace life, and above all, have curves!",0.9942947030067444,Patricia Cardoso,"['America Ferrera', 'Lupe Ontiveros', 'Ingrid Oliu']",5685
7509,Water,"['Drama', 'Foreign', 'Romance']","The film examines the plight of a group of widows forced into poverty at a temple in the holy city of Varanasi. It focuses on a relationship between one of the widows, who wants to escape the social restrictions imposed on widows, and a man who is from the highest caste and a follower of Mahatma Gandhi.",-0.7096,Deepa Mehta,"['Lisa Ray', 'Sarala', 'John Abraham']",43333
10557,East Is East,['Comedy'],"In 1971 Salford fish-and-chip shop owner George Khan expects his family to follow his strict Pakistani Muslim ways. But his children, with an English mother and having been born and brought up in Britain, increasingly see themselves as British and start to reject their father's rules on dress, food, religion, and living in general.",-0.5499,Damien O'Donnell,"['Om Puri', 'Linda Bassett', 'Ian Aspinall']",3538
23531,Whipped,"['Comedy', 'Romance']","Three to one may sound like fairly good odds, but it depends on the game. When the ""one"" is one very irresistible woman and the ""three"" are three hopelessly smitten guys, the deck is pretty stacked. In the battle of the sexes, the first rule is to never underestimate the power of a woman.",0.6336,Peter M. Cohen,"['Amanda Peet', 'Brian Van Holt', 'Jonathan Abrahams']",3597
28005,Kama Sutra - A Tale of Love,"['Drama', 'History', 'Romance']","Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",0.9988308548927308,Mira Nair,"['Indira Varma', 'Sarita Choudhury', 'Ramon Tikaram']",1475
40247,Please Give,"['Comedy', 'Drama']","In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.",-0.983962059020996,Nicole Holofcener,"['Rebecca Hall', 'Catherine Keener', 'Amanda Peet']",78116
252,Willy Wonka & the Chocolate Factory,"['Family', 'Fantasy']",Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers?,0.4588,Mel Stuart,"['Gene Wilder', 'Jack Albertson', 'Peter Ostrum']",1073
24126,Warlock: The Armageddon,"['Fantasy', 'Horror', 'Science Fiction']","Every six hundred years, a great evil has the opportunity to escape and unleash Armageddon. A group of five stones has the power to either free the evil, or banish it for another six hundred years. An order of Druids battles with a Warlock determined to unleash his father upon the world.",-0.25,Anthony Hickox,"['Julian Sands', 'Chris Young', 'Paula Marshall']",4685
13982,8 Heads in a Duffel Bag,"['Comedy', 'Crime']","Mafia hitman Tommy Spinelli (Joe Pesci) is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains.",-0.7351,Tom Schulman,"['Joe Pesci', 'Kristy Swanson', 'George Hamilton']",1503
16642,Days of Heaven,"['Drama', 'Romance']","In 1910, a Chicago steel worker accidentally kills his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer. A love triangle, a swarm of locusts, a hellish fire—Malick captures it all with dreamlike authenticity, creating at once a timeless American idyll and a gritty evocation of turn-of-the-century labor.",-0.6597,Terrence Malick,"['Richard Gere', 'Brooke Adams', 'Linda Manz']",2932
17734,Thirteen Conversations About One Thing,['Drama'],"The lives of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability.",0.5574,Jill Sprecher,"['John Turturro', 'Clea DuVall', 'Matthew McConaughey']",5391
18892,Jawbreaker,['Comedy'],"3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret.",-0.7888,Darren Stein,"['Rose McGowan', 'Julie Benz', 'Rebecca Gayheart']",2500
549,Basquiat,"['Drama', 'History']","Director Julian Schnabel illustrates the portrait of his friend, the first Afro-American Pop Art artist Jean Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Along side the biography of Basquiat are the artists and the art scene from the early 1980’s New York.",-0.4215,Julian Schnabel,"['Jeffrey Wright', 'David Bowie', 'Dennis Hopper']",851
121986,Frances Ha,"['Comedy', 'Drama']","An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks.",0.4767,Noah Baumbach,"['Greta Gerwig', 'Mickey Sumner', 'Adam Driver']",102800
868,Tsotsi,"['Crime', 'Drama']","The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way.",0.6808,Gavin Hood,"['Presley Chweneyagae', 'Jerry Mofokeng', 'Terry Pheto']",44204
10683,Happiness,"['Comedy', 'Drama']","The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",0.2263,Todd Solondz,"['Jane Adams', 'Jon Lovitz', 'Philip Seymour Hoffman']",2318
17995,DysFunktional Family,"['Comedy', 'Documentary']","Between sets from his hilarious live stand-up routine, in which he riffs on everything from Michael Jackson to terrorism, comedian Eddie Griffin tours his hometown of Kansas City and introduces viewers to his eccentric clan in this edgy mockumentary. Griffin's uproarious family members include oddballs such as Uncle Buckey, a former pimp, and Uncle Curtis, who possesses an extensive porn collection ... much of which he filmed himself!",0.9990103244781494,George Gallo,"['Eddie Griffin', 'Joe Howard', 'Matthew Brent']",6284
246403,Tusk,"['Comedy', 'Horror']","When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",0.7351,Kevin Smith,"['Michael Parks', 'Justin Long', 'Haley Joel Osment']",114670
670,Oldboy,"['Drama', 'Thriller', 'Mystery', 'Action']","With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",-0.926,Park Chan-wook,"['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung']",27773
35691,Letters to God,"['Action', 'Drama', 'Family', 'Thriller']","A young boy fighting cancer writes letters to God, touching lives in his neighborhood and inspiring hope among everyone he comes in contact. An unsuspecting substitute postman, with a troubled life of his own, becomes entangled in the boy's journey and his family by reading the letters. They inspire him to seek a better life for himself and his own son he's lost through his alcohol addiction.",0.296,David Nixon,"['Robyn Lively', 'Jeffrey Johnson', 'Bailee Madison']",94893
49010,Hobo with a Shotgun,"['Action', 'Comedy', 'Thriller']","A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",0.9972991347312928,Jason Eisener,"['Rutger Hauer', 'Gregory Smith', 'Robb Wells']",85796
11229,Freeway,"['Comedy', 'Drama', 'Thriller']","Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.",0.9963812828063964,Matthew Bright,"['Kiefer Sutherland', 'Reese Witherspoon', 'Wolfgang Bodison']",1034
